Datetime,Text
2021-04-16 08:15:15+00:00,"I got my crazy gift.

#NEBL $BCH $RVC $ONTX $XEP #AMC #CELO #Fx $DPW #hexo #GRT $FPRX #Wentz $ETH #TOT #CedarFX $NEAR #MSFT $SPAQ #DIS $TNXP #NU $MKR $pf $CHFS $LINK $mck $FTT $xmr $SNSS #ATOM $CLRO #tsla #ICON $aave #weed $TRX https://t.co/3Y1gdnS2Ih"
2021-04-16 04:54:54+00:00,If you haven’t already go setup your #viva #msft connections. Finally a true integration between #sharepoint modern and #teams  https://t.co/1trAL3Cfdo
2021-04-16 03:54:16+00:00,"$SPY Pivots -Support &amp; Resistance for Fr 4/16
$FB, $AMZN , $AAPL
$GOOG, $TSLA, $NFLX
$NVDA, $ABNB, $AMD
$MSFT, $SHOP, $SNOW, 
$PLNT

Long above&gt; Pivot &lt;Short below

#stocks #markets #daytrading $spx $spy #FB #AMZN #AAPL #GOOG #TSLA #NFLX #NVDA #ABNB #AMD #MSFT #SHOP #SNOW #PLNT https://t.co/VOliBneIzK"
2021-04-16 00:33:25+00:00,"$msft seeing sustained chatter on /r/wallstreetbets over the last few days

Via https://t.co/rle7Oj95J7

#msft    #wallstreetbets"
2021-04-16 00:32:38+00:00,$MSFT Latest 4 Hour chart presented to clients @ https://t.co/GbQ5k7MF7a  #Elliottwave #MSFT #Stocks #TradingView https://t.co/raRGm3imJz
2021-04-16 00:31:07+00:00,$MSFT found buyers in blue box and bounced to allow any buyers from blue box to get into a risk free position. #Elliottwave #MSFT #Stocks #TradingView https://t.co/R6OZqei5WP
2021-04-16 00:21:43+00:00,$MSFT Latest 4 Hour chart presented to clients @ https://t.co/eFwYqfZOBF  #Elliottwave #MSFT #Stocks #Trading https://t.co/RrBFCApvKz
2021-04-16 00:19:17+00:00,$MSFT found buyers in blue box and bounced to allow any buyers from blue box to get into a risk free position. #Elliottwave #MSFT #Stocks #Trading https://t.co/Hrw2bXZnJ2
2021-04-16 00:12:57+00:00,Behind the scenes with .@ajohnsocyber and .@RaniTeresa    #MSFT Partner Awards! https://t.co/9f7NDq1GG2
2021-04-15 23:58:26+00:00,"Microsoft open-sources tool to use AI in simulated attacks

#MSFT #Cybersecurity #AI https://t.co/VaG0xR1hfu"
2021-04-15 21:35:00+00:00,"WHEN TO BUY MICROSOFT'S STOCKS FOR A PROFIT? A technical analysis 

For more, visit https://t.co/p6J3bHK4q1.

😀❤️📊

#stockmarket #stocks #trading #investing #finance #money #tech #technology #microsoft #msft https://t.co/0DSdUwrnyQ"
2021-04-15 21:01:26+00:00,Microsoft Teams' approval feature just got a BIG update! https://t.co/P2MDXe35T2 #MSFT #Microsoft #Teams #MicrosoftTeams #Approvals
2021-04-15 20:38:02+00:00,".@TenableSecurity:  CVE-2021-28480, CVE-2021-28481, CVE-2021-28482, CVE-2021-28483: Four Critical @Microsoft #Exchange Server Vulnerabilities Patched in April Patch Tuesday. https://t.co/Q079CQ7FVf #sysadmin #ITpro #ExchangeAdmin #msft #infosec #opsec #PatchTuesday"
2021-04-15 19:00:02+00:00,Lesson's learned from #MSFT of migrating to #Azure.  Anything from Pete Apple is worth reading. https://t.co/ElCZoi8Dc2
2021-04-15 18:34:00+00:00,I just had such a great conversation with @CharlesWebb22 about #PowerBI and we were both swagging out in our #MSFT jean jackets thinking about how we can help change the PBI world. Honestly love how much fun I have each day.
2021-04-15 18:21:36+00:00,"@moodewji It took Apple 42 and Google 21 years to reach market cap of $1 trillion respectively. But Btc made it in only 12 years. The queation is how long will it take for Btc to become the most valued market cap in the world, surpassing #AAPL and #MSFT"
2021-04-15 17:02:20+00:00,How to make fewer mistakes and work more efficiently using predictive text in Microsoft 365 https://t.co/JzLadlLFb3 #MSFT #Microsoft #M365
2021-04-15 16:53:42+00:00,1 hour charts for the Group 3 instruments are available for members viewing. https://t.co/m32Lpb6ujJ  #ElliottWave #Stocks #ETF's #AAPL #FB #XOM #TSLA #SPY #AMD #NFLX #NKE #IYR #AMZN #XLE #XME #BAC #BABA #GOOGL #GDX #XLK #XLF #T #NVDA #MSFT https://t.co/lFE1acovNl
2021-04-15 16:51:31+00:00,"$msft seeing an uptick in chatter on /r/wallstreetbets over the last 24 hours

Via https://t.co/rle7OiRukx

#msft    #wallstreetbets"
2021-04-15 16:35:00+00:00,"WHEN TO BUY MICROSOFT'S STOCKS FOR A PROFIT? A technical analysis 

For more, visit https://t.co/p6J3bI1Fhz.

😀❤️📊

#stockmarket #stocks #trading #investing #finance #money #tech #technology #microsoft #msft https://t.co/NK2gtYHdnr"
2021-04-15 16:15:07+00:00,"I'm surprised that over the last decade, Microsoft has outperformed Apple. Both great companies, but still, wow. #AAPL #MSFT"
2021-04-15 16:02:24+00:00,Microsoft is really pushing Teams with its latest accessories https://t.co/EUy5J510Jq #MSFT #Microsoft #Teams #MicrosoftTeams #Tech
2021-04-15 15:46:16+00:00,"https://t.co/um4PWzDv5D &gt; Perfect rally from blue box, very technical. Join us today with Free 14 day Trial and learn to trade the Technical market and blue boxes. Click here: https://t.co/blZyxXLpsV  #Elliottwave #MSFT #Stocks #Trading"
2021-04-15 15:46:13+00:00,"https://t.co/pXrWmq19hs &gt; Perfect rally from blue box, very technical. Join us today with Free 14 day Trial and learn to trade the Technical market and blue boxes. Click here: https://t.co/Sv94z8qTuN  #Elliottwave #MSFT #Stocks #Trading"
2021-04-15 15:46:09+00:00,"https://t.co/skcfSbfqwQ &gt; Perfect rally from blue box, very technical. Join us today with Free 14 day Trial and learn to trade the Technical market and blue boxes. Click here: https://t.co/TZ94ICHgV2  #Elliottwave #MSFT #Stocks #Trading"
2021-04-15 15:09:14+00:00,"“Each tech companies is playing to its strengths..” 

- #MSFT: enterprise SW (e.g. Teams)
- #AAPL: devices for docs &amp; patients
- #GOOG: search for medical data
- #AMZN: e-commerce (e.g PillPack, Care telehealth)

Biggest opport: Premise ➡️ Cloud ☁️  https://t.co/L0vaFikvq3"
2021-04-15 14:59:19+00:00,"Wave 2 Setup in #AMZN / Trade Update

A second flat W2 would a great opportunity in AMZN. 
Notice the role of the base channel.

Check the setups sections on the Discord!

https://t.co/IgyMLcRfqv

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH https://t.co/HQuSJGN4DP"
2021-04-15 14:26:25+00:00,Join Robinhood with my link and we'll both get #free #stock 🤝 https://t.co/xEvKXrfA27 #gme #fb #aapl #tsla #msft #amzn #goog #nio #clii #crypto #btc #eth
2021-04-15 14:02:46+00:00,Microsoft Remote Desktop now natively supports Apple's M1 chips https://t.co/525q9jB0uN #MSFT #Microsoft #Windows #Apple
2021-04-15 14:00:48+00:00,"S&amp;P 500 Index Update 📈

#VIX at macro PTs. Watch out.

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC #VZ #MA #PFE https://t.co/O6DOFkipTG"
2021-04-15 13:55:58+00:00,Microsoft to announce quarterly results on April 27 as the cloud segment accelerates. https://t.co/dAeP9zaGeX #Microsoft #business #stocks #MSFT #finance #tech
2021-04-15 13:40:57+00:00,Just sold my  #msft #option 257.5 call 4/23 #Robinhood #OptionsTrading https://t.co/02JdTFvBZM https://t.co/IIkHWHyIcl
2021-04-15 13:30:03+00:00,"Nasdaq 100 Index Elliott Wave Analysis 📈

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #INTC #NVDA #CSCO #ADBE #NFLX #PEP #CMCSA #PYPL #TSLA #COST #AMGN https://t.co/FGG50YzDkQ"
2021-04-15 13:12:26+00:00,"@MuzLM_Trader If @SpeakerPelosi buys #MSFT options before a government contract is announced, what can we expect? “I scratch your back and you scratch mine”"
2021-04-15 13:11:05+00:00,"Please join us in welcoming David Willis to MCA Connect’s Board of Directors. As former Microsoft Corporate VP, David has been our executive sponsor, but most of all, a great friend to MCA. #microsoft #msft #manufacturing #boardmembers #boardofdirectors https://t.co/PZb9wfsexh https://t.co/UczkZp4LKK"
2021-04-15 13:08:16+00:00,https://t.co/c3l1mahMLj &gt; Login or Get Free 14 day Trial to access updated charts for various #Stocks and #ETFs. Also access blue box trading areas. Click here: https://t.co/TZ94ICHgV2  #Elliottwave #AMZN #GOOGL #MSFT #NKE #XLE #XLK #BAC #XOM #TSLA #NVDA #Trading https://t.co/7SNgTORLH8
2021-04-15 13:00:56+00:00,"#DXY Elliott Wave Analysis 📈

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#crypto #BTC #ETH #BTCUSD #Bitcoin #Ethereum #oil #gold #NDX #SPX #MSFT #APPL #AMZN #GOOG https://t.co/yHKV4e89G9"
2021-04-15 12:20:07+00:00,"Microsoft Surface Go 2: Perfetto per DAD e Smartworking
-
https://t.co/2sR6ztddjr
-
#windows #surfacego #surfacepro #surface #microsoft #surfacebook #tablet #microsoftlife #windowstore #microsoftedge #surfaceart #surfacelife #msft #techsupportproblems #techsupportlife #techn https://t.co/c4uV9khhMu"
2021-04-15 11:55:38+00:00,"https://t.co/JQ5hdZP8Pq &gt; Perfect rally from the blue box, very technical. Join us today with Free 14 day Trial and learn to trade the Technical market and blue boxes. Click here: https://t.co/Sv94z8qTuN  #Elliottwave #MSFT #Stocks #Tech #Indices #ETFs #Trading"
2021-04-15 11:55:36+00:00,"https://t.co/YyCgO4lD4L &gt; Perfect rally from the blue box, very technical. Join us today with Free 14 day Trial and learn to trade the Technical market and blue boxes. Click here: https://t.co/TZ94ICHgV2  #Elliottwave #MSFT #Stocks #Tech #Indices #ETFs #Trading"
2021-04-15 11:54:59+00:00,$MSFT Latest 4 Hour chart presented to clients @ https://t.co/c2fCVssy9t  #Elliottwave #MSFT #Stocks #Trading https://t.co/elInR4eufb
2021-04-15 11:54:29+00:00,$MSFT found buyers in blue box and bounced to allow any buyers from blue box to get into a risk free position. #Elliottwave #MSFT #Stocks #Trading https://t.co/gM6t0HxpQY
2021-04-15 11:54:02+00:00,$MSFT How we saw it back on 3.4.2021 @ https://t.co/LgMuALqQTr  #Elliottwave #MSFT #Stocks #Trading https://t.co/eRMsLZZADq
2021-04-15 11:52:49+00:00,$MSFT Latest 1 Hour chart @ https://t.co/c2fCVssy9t showing the idea.  #Elliottwave #MSFT #Stocks #Trading https://t.co/sjUOVtacFX
2021-04-15 11:51:23+00:00,"$MSFT ended cycle from 3/26 low and should now pull back in 3, 7 or 11 swings and find buyers again for the next leg higher. #Elliottwave #MSFT #Stocks #Trading"
2021-04-15 11:39:56+00:00,"Microsoft and Chainlink 
$Link &amp; #MSFT 

@microsoft and #Chainlink US Patent it's about to get real soon. 

https://t.co/VR080XtFZA https://t.co/U3kwHl5ABq"
2021-04-15 06:38:03+00:00,Last day with this guy! @edbaker1965 teaching Intune. #neverstoplearning #Microsoftintune #MSFT #Intune https://t.co/qcxcIrMATz
2021-04-15 05:27:41+00:00,"Apply: https://t.co/m0CIw6o2pH

#mscpilani #MSFTStudentAmbassadors #recruiting #recruitment #msft #microsoft #community #team #joinourteam #beaforceforgood #technology #design #video #editing #content #pr #college #pilani #engineering #computerscience #ai #ml #student #engineer https://t.co/x67m6TSsWH"
2021-04-15 03:51:18+00:00,"$SPY Pivots -Support &amp; Resistance for Th 4/15

$FB, $AMZN , $AAPL
$GOOG, $TSLA, $NFLX
$NVDA, $ABNB, $AMD
$MSFT, $SHOP, $SNOW, 
$PLNT

Long above&gt; Pivot &lt;Short below

#stocks #markets #daytrading $spx $spy #FB #AMZN #AAPL #GOOG #TSLA #NFLX #NVDA #ABNB #AMD #MSFT #SHOP #SNOW #PLNT https://t.co/drCG2n2cOS"
2021-04-15 02:56:11+00:00,"Traded #MSFT today, having as reference the inflation concerns in the country and weak bonds are weighing heavily on the markets.  15% and 45% gains. https://t.co/KRGVyU6D0Z"
2021-04-15 02:47:31+00:00,"Coinbase (COIN) - Buy or wait? https://t.co/6PmFTpW5Y7
#BYND #NIO #APHA #TLRY #GME #AMC #TSLA #CGC #APPL #MSFT #CCIV #IPOE
#AMD #NVDA #AMZN #AAPL #SQ #SHOP #SNAP #TWLO #CRM #ROKU #ADBE #DB #BAC #JPM #MS #GS #TWTR #TSLA #IBM #INTC #MSFT #GOOG #LMT #BA #TXN #NXPI #LRCX #NKE #DIS"
2021-04-15 01:55:54+00:00,"Here is my $MSFT Trade Review. Today was a very bearish day. I took this trade LONG! See how I manage my trade to make sure I avoid big reds. Hope you guys find value from it. #MSFT 

Link:
https://t.co/2RNbFY2i0W

#SPY
#QQQ 
#ES_F 
#NQ_F 
$SPY
$QQQ
$ES_F
$NQ_F"
2021-04-15 01:52:37+00:00,"Provider Hosted App (PHA) application errors (TLS errors and 401 errors).

#SharePoint #Office365 #Microsoft #SharePointOnline #Community #MSFT
 https://t.co/8qlP6FA8s3 Translated using #MicrosoftFlow"
2021-04-14 21:35:00+00:00,"WHEN TO BUY MICROSOFT'S STOCKS FOR A PROFIT? A technical analysis 

For more, visit https://t.co/p6J3bI1Fhz.

😀❤️📊

#stockmarket #stocks #trading #investing #finance #money #tech #technology #microsoft #msft https://t.co/oA2hreg3gA"
2021-04-14 21:08:30+00:00,"#MSFT is hiring! @sqljobs
We are looking for a few more Sr. Consultants. Now is the chance to join. https://t.co/0Rf8hI9bDY"
2021-04-14 20:38:01+00:00,"#Windows10 21H1: A small but significant update, with bigger changes to come in 21H2 https://t.co/lzDfZtCHwH via @TechRepublic #msft #ITpro #sysadmin"
2021-04-14 20:35:22+00:00,"Wasn't around to see the last 20 mins of the market. Hope everyone had a great day! I'm pretty much breakeven for today (very small green). I took 2 trades in the morning, both on $MSFT (1 breakeven, 1 small green). I will try to record my #MSFT trade. It will have good info."
2021-04-14 20:03:36+00:00,Last for the day #msft #option call 257.5 4/23. https://t.co/64M5J4ecto
2021-04-14 19:55:21+00:00,"WATCH BUYING STOCK IPO INITIAL PUBLIC OFFERING COINBASE COIN STOCKS INVE... https://t.co/Z08Pe7p9ny via @YouTube 

#FAANG #BATMAN #AAPL #MSFT #AMZN #FB #GOOG #TSLA #NVDA #NFLX #BABA 

#Apple
#Microsoft 
#Amazon
#Facebook
#Alphabet 
#Tesla
#NVIDIA 
#Netflix
#Alibaba"
2021-04-14 19:06:59+00:00,Microsoft's Surface Laptop 4 features Intel and AMD CPUs https://t.co/3R4GXX55p8 #MSFT #Microsoft #Surface #MicrosoftSurface4 #Intel #AMD
2021-04-14 18:48:12+00:00,"#SYSX third-party software  #CISCO, #MSFT
bullish on the news as shares, after opening up at $1.62/share, got up to an early session high of $6.70/share (+529.1%). This move is a huge win for long term shareholders as the stock has come from a 52-week low of just $0.11/share."
2021-04-14 18:41:53+00:00,"✔️Setup Windows Server 2022, Version #21H2, #LTSC (#DesktopExperience with #GUI, and the #ACore), 🏗️#ServerInsiderPreviewBuild 20334.1.fe_release.210409-1622 using ISO image from #MSFT #ServerInsiderProgram
🔑Datacenter: 2KNJJ-33Y9H-2GXGX-KMQWH-G6H67 for unlimited OEM activation! https://t.co/rlZDqFRjwz"
2021-04-14 18:10:38+00:00,Microsoft-AccuWeather partnership adds capabilities to Azure Maps  https://t.co/elQoL4EXT9 #MSFT #Microsoft #Azure #Maps #Cloud
2021-04-14 17:43:55+00:00,"SONAR TRADES #OptionsFlow

$MSFT
$260.00 CALL
EXPIRES = 05/21/2021
SIZE = 436
OI = 8070
COST = $267,965
STOCK = $256.54

#MSFT #optionstrading #stockmarket #trading #options #stocks #stockstowatch #UnusualOptions #stockoptions #optionstrade #UnusualActivity #UOA"
2021-04-14 17:02:45+00:00,"#WantedWednesday - If you're looking for a direct hire position in the suburbs of Chicago, give us a call!

We're looking for someone with #Postal #Software experience. 
*
*
#excel #msft #microsoft #bcc #firstlogic #pitneybowes #data #dataanalyst #jobseekers #techjobs #jobsintech https://t.co/bawKWhq6ZT"
2021-04-14 16:32:33+00:00,fuck with me if you a #msft
2021-04-14 16:20:07+00:00,"RT @ShellyKramer: This is a no-brainer for a variety of reasons, not the least of which is the ability to fuel #msft's #cloud push, esp in #healthcare -&gt; @Microsoft  in Talks to Buy @NuanceInc, a Voice Recognition AI Leader

https://t.co/TCW7bR2KAb"
2021-04-14 16:05:15+00:00,Microsoft Surface Laptop 4 preorders: Your guide to Microsoft's new laptop https://t.co/aUAxwtBkH6 #MSFT #Microsot #Surface #MicrosoftSurface4 #IT
2021-04-14 16:00:04+00:00,Ever want to change data sources in a #powerapps from a variable so they can be easily managed? Check out the recent updates from #msft #powerplatform #dev https://t.co/si7hjSgRyC
2021-04-14 15:17:01+00:00,"Microsoft announces quarterly earnings release date    
[ URL: https://t.co/kuqkF8iOKw ]  #Earnings #Financials #InvestorRelations #Microsoft #MSFT #Results https://t.co/MDjomTCOel"
2021-04-14 15:02:21+00:00,"Microsoft makes MSIX App Attach, a key Windows Virtual Desktop feature, generally available https://t.co/CuhJQZ7rB1 #MSFT #Microsoft #Tech #WindowsVirtualDesktop"
2021-04-14 15:00:02+00:00,#MSFT - buy MSFT Now  - TradingView - https://t.co/oKMBaLGS0A
2021-04-14 14:35:02+00:00,"RT @ShellyKramer: This is a no-brainer for a variety of reasons, not the least of which is the ability to fuel #msft's #cloud push, esp in #healthcare -&gt; @Microsoft  in Talks to Buy @NuanceInc, a Voice Recognition AI Leader

https://t.co/p0B4tpKumG"
2021-04-14 14:29:42+00:00,"$MSFT

I'm going to try to do a video review of the 2 trades I took on #MSFT (1 breakeven, 1 small green). There were a lot of technicals that came into play. Thinking about it, video could be an hour long (which is ridiculous). So I'll to summarize it to like 5-10 mins."
2021-04-14 14:08:34+00:00,"https://t.co/SDpHog8tap

""Mat you come across so natural in videos, do you always just do one take?"" - ""Yup... honest"" 

@wwmstug @IngramCloud 

#IngramMicroCloud #WWMSTUG #Microsoft #MSFTAdvocate #MicrosoftAdvocate #MSFT #MSDyn365 #Microsoft365 #Azure #Cloud #Technology #Event"
2021-04-14 14:04:11+00:00,"$MSFT

I took this and stopped out at break even.
This literally was the same play as my $AMZN yesterday.
I took the same set up.
Same scale.
Same stop loss.

I say this often, you just need 1 or 2 strategies that work for you and just repeat them. Find what works for you!

#MSFT https://t.co/LG3S1Jew5p https://t.co/19NlBQEfNh"
2021-04-14 14:02:09+00:00,Microsoft Defender for Endpoint now protects unmanaged BYO devices https://t.co/oMTDQJftN7 #MSFT #Microsoft #MicrosoftDefender #IT #Cybersecurity
2021-04-14 14:00:36+00:00,"S&amp;P 500 Index Update 📈

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC #VZ #MA #PFE #MRK #BAC #DIS #NFLX #TSLA https://t.co/nKW1AgqqiF"
2021-04-14 13:58:13+00:00,#MSFT #GOOGL #BABA #FB #PYPL #NFLX #ADBE #ORCL #V #MA #SHOP #IBM #UBER #ZM #ABNB #SNAP #ATVI #PINS #TWTR #SPOT #EBAY #EA #PLTR #DASH #Webull  Free stock for making a account. Free stock for making a deposit of at least $100. Click link https://t.co/cqK9Y0YNUz
2021-04-14 13:35:08+00:00,"RT @ShellyKramer: This is a no-brainer for a variety of reasons, not the least of which is the ability to fuel #msft's #cloud push, esp in #healthcare -&gt; @Microsoft  in Talks to Buy @NuanceInc, a Voice Recognition AI Leader

https://t.co/dnoeZJh9tv"
2021-04-14 13:30:03+00:00,"Nasdaq 100 Index Update 📈

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #INTC #NVDA #CSCO #ADBE #NFLX #PEP #CMCSA #PYPL #TSLA #COST #AMGN #TMUS #AVGO #TXN https://t.co/6b9YI0RRC6"
2021-04-14 13:00:09+00:00,"#DXY Elliott Wave Analysis 📈

Charts are released earlier in our Discord group #joinus
Please like and share if you appreciate this #Elliottwave update

#crypto #BTC #ETH #BTCUSD #Bitcoin #Ethereum #oil #gold #NDX #SPX #MSFT #APPL #AMZN #GOOG https://t.co/sBSzMcRKAc"
2021-04-14 12:20:00+00:00,"Microsoft is bullish on #DigitalTransformation in healthcare. That's why it'll use Nuance's tech in its cloud solutions for healthcare providers. 

FYI Nuance is a voice recognition company that #MSFT just bought for $16B."
2021-04-14 08:37:03+00:00,"Top-Down to Big Techs: MSFT, FB, and GOOG
There are opinions, and there are prices. Let’s go through opinions first. 
https://t.co/nVjCirbika
#forextrading #forexmarket #MSFT #FB #GOOG https://t.co/kkAR0n8Xok"
2021-04-14 08:25:15+00:00,I understand that it must be a #MSFT level segmentation thing. It's just a great example of the type of shift we're actually dealing with here when a developer isn't always the same as a programmer anymore: https://t.co/2Jh9ATxD9d
2021-04-14 06:39:09+00:00,"The Nuance acquisition will enable Microsoft to leverage its deep expertise across a whole array of industries, beyond healthcare. In doing so, it will enable Microsoft to further dovetail nuance’s customer engagement technologies with its offerings portfolio. #NUAN #MSFT"
2021-04-14 06:39:09+00:00,"It is not just about healthcare.  

The Nuance acquisition will give a fillip and enhance Microsoft’s efforts and investments in speech systems. It will potentially aid Microsoft in improving its neural network-based speech recognition.  #Speech #AI #NUAN #MSFT"
2021-04-14 06:39:08+00:00,There is significant potential for revenue growth that Nuance offers. #NUAN #MSFT https://t.co/rGENwrkWVT
2021-04-14 06:39:07+00:00,"With its conversational AI technologies, Nuance has a large footprint, covering 90% of US hospitals. Microsoft benefits from the vast clientele that Nuance already has and will be able to refine its own cloud offerings better.  #VoiceAI #NUAN #MSFT https://t.co/yExxQRR0Ih"
2021-04-14 06:39:06+00:00,"Why did Microsoft go all-in on digital healthcare with the Nuance acquisition?

Ambient intelligence - #AI, #IoT, and sensor networks, is reshaping healthcare. Nuance is playing a key role, leveraging voice recognition, AI and NLP to enable healthcare. #NUAN #MSFT https://t.co/ez264j7dBW"
2021-04-14 04:16:24+00:00,"Great to see the Msft growth #MSFT 
And promising outlook with #HybridCloud, #MicrosoftAzure services 
https://t.co/lMKJGFrRZx"
2021-04-14 03:58:42+00:00,MSFT —&gt; bears coming softly - #MSFT chart https://t.co/OoO7JfTvuV
2021-04-14 00:42:08+00:00,"@jeroenterheerdt Also, I'd send you a #MSFT jean jacket to celebrate but you've already got one! Welcome to the #DA100 club!!! https://t.co/eyrQJ2h0rk"
2021-04-13 22:42:05+00:00,"$msft seeing an uptick in chatter on /r/wallstreetbets over the last 24 hours

Via https://t.co/rle7OiRukx

#msft    #wallstreetbets"
2021-04-13 22:08:24+00:00,"$SPY Pivots -Support &amp; Resistance for W 4/14

$FB, $AMZN , $AAPL
$GOOG, $TSLA, $NFLX
$NVDA, $ABNB, $AMD
$MSFT, $SHOP, $SNOW, 
$PLNT

Long above&gt; Pivot &lt;Short below

#stocks #markets #daytrading $spx $spy #FB #AMZN #AAPL #GOOG #TSLA #NFLX #NVDA #ABNB #AMD #MSFT #SHOP #SNOW #PLNT https://t.co/teT0uKQyRL"
2021-04-13 21:33:12+00:00,@ChanceHMiller @jsnell I just want 14.5. Heck we will not be wearing masks at this rate and will not need that feature? Wish companies would just release features as they are ready. #MSFT is just as bad.
2021-04-13 20:39:53+00:00,I think #MSFT should split stock .. what do you all think? @satyanadella
2021-04-13 20:30:30+00:00,"🚀 New Investment Strategy 🚀

Buy call/put options on the stocks bought/sold by @SpeakerPelosi and family. 

$MSFT #MSFT"
2021-04-13 20:03:14+00:00,@RishiGosalia @BillBrewsterSCG I start by cherry picking #MSFT in 2012/13 when FCF yueld was AT 13-14%....
2021-04-13 19:50:03+00:00,"RT @ShellyKramer: This is a no-brainer for a variety of reasons, not the least of which is the ability to fuel #msft's #cloud push, esp in #healthcare -&gt; @Microsoft in Talks to Buy @NuanceInc, a Voice Recognition AI Leader

https://t.co/f7olcBcpDu https://t.co/JPue9aQzeh"
2021-04-13 19:45:39+00:00,Meet Microsoft's new Modern family of work-from-home audio accessories https://t.co/LI3tPWGKCN #MSFT #Microsoft #Tech #IT #Remote
2021-04-13 19:36:31+00:00,"WATCH TRADING TOP 10 BEST CANNABIS MARIJUANA STOCKS INVESTING https://t.co/5GgREqwubQ 

#FAANG
#Apple #AAPL $AAPL
#Microsoft #MSFT $MSFT
#Amazon #AMZN $AMZN
#Facebook #FB $FB
#Alphabet #GOOG $GOOG
#Tesla #TSLA $TSLA
#NVIDIA #NVDA $NVDA
#Netflix #NFLX $NFLX
#Alibaba #BABA $BABA"
2021-04-13 19:33:21+00:00,"I been bullshitting not to have bought this share. I been using Microsoft all my damn life and still using it til this day (both my surface tablets) #msft #microsoft @ New York, New York https://t.co/Phk3hOYss5"
2021-04-13 18:37:32+00:00,"Our @jonfortt sits down exclusively with @Informatica CEO @amit_walia on the heels of the company’s BIG cloud announcement with all 3 major hyperscalers today #AWS #MSFT #GCP 

Visit @CNBCTechCheck LinkedIn page for the full interview!

https://t.co/J8JS8PLWk4"
2021-04-13 18:15:11+00:00,Microsoft announces Surface Laptop 4 with choice of Intel or AMD processors https://t.co/C6fvlHpDFb #MSFT #Microsoft #Surface #MicrosoftSurface4 #Tech
2021-04-13 18:08:47+00:00,@KevHatesHipHop I missed #NIO bro. #DG #MSFT #AAPL went crazy for me today tho!
2021-04-13 17:18:15+00:00,"Most #MSFT folks say it as Satya does which sounds like ""pressure"" a-zur and that's how I say it. 😆 But I love this video and the MSFT ""no ego"" approach to the pronunciation of their flagship cloud biz. #HowIsayAzure https://t.co/xjFa5JBfCy"
2021-04-13 17:10:00+00:00,"👨‍💻📢April 13, 2021, #MSFT #Tuesday #PatchDay has begun🏁
⚙️Get #CumulativeUpdate's for Windows 10/Windows Server #LTSC/#SAC Version's 1507, 1607, 1803, 1809, 1909, 2004* (20H1) | 20H2* and for 21H1* on #MicrosoftUpdateCatalog👉 https://t.co/mnIKLMIJlH
*served by the same updates! https://t.co/qVn1cAIEtk"
2021-04-13 16:44:54+00:00,Year 10 GCSE retesting their components of fitness today. Great effort all round. #lastpersonstanding #bleeptest #msft https://t.co/urDrUHnsqN
2021-04-13 16:09:42+00:00,"MatchBox is searching for a Data Operations Analyst. Apply at https://t.co/QZOnXNZQQk.

#DataAnalyst #Collibra #DGC #MuleSoft #JDBC #MSFT #Azure #Eclipse #AzureDevOps #Agile #JobOpportunities #ITjobs #Career #ApplyToday #JobsinTech #BCtech #VancouverJobs #Recruitment #Recruiting https://t.co/XCSVimNbu4"
2021-04-13 16:02:13+00:00,Streamline requests with new approval features in Microsoft Teams  https://t.co/Oj251lFgzG #MSFT #Microsoft #Teams #MicrosoftTeams #Approvals
2021-04-13 16:01:14+00:00,"Trading plan provided every day for our premium members and there is always some absolutely great plays, come join the fun! https://t.co/aif52k52z4
#amzn #spy #msft #Uber https://t.co/6q02gdCfz3"
2021-04-13 16:00:56+00:00,"Microsoft moves in on digital healthcare with Nuance Communication 🔥

https://t.co/JdbZbRf26S

#acquisition #microsoft #nuancecommunication #verticalmarkets #healthcare #applications  #conversational #AI  #premium #global #IBR #investing #stocks #expansion #MSFT #NUAN https://t.co/nEXYPXAoRv"
2021-04-13 15:53:23+00:00,"Microsoft to buy AI firm Nuance for $16 billion to boost healthcare business    
[ URL: https://t.co/XWv7liod9s ]  #AI #CloudServices #HealthCare #Microsoft #MSFT #NuanceCommunications #SpeechRecognition https://t.co/GAKsadyAgx"
2021-04-13 15:50:41+00:00,"#BTC ATH
#RBLX ATH
#MSFT ATH
What a day"
